Icon,Date/Time,Description,"Event Type"
true,"2024-10-08 22:15:00","/usr/share/doc/net-tools/TODO","File Changed"
true,"2024-10-08 22:15:00","/usr/share/doc/net-tools/changelog.Debian.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/doc/net-tools/copyright","File Changed"
true,"2024-10-08 22:15:00","/usr/share/doc/net-tools/NEWS.Debian.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/cs/LC_MESSAGES","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/cs/LC_MESSAGES/net-tools.mo","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/de/LC_MESSAGES","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/de/LC_MESSAGES/net-tools.mo","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/fr/LC_MESSAGES","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/fr/LC_MESSAGES/net-tools.mo","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/ja/LC_MESSAGES","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/ja/LC_MESSAGES/net-tools.mo","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/pt_BR/LC_MESSAGES","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/pt_BR/LC_MESSAGES/net-tools.mo","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/et/LC_MESSAGES","File Changed"
true,"2024-10-08 22:15:00","/usr/share/locale/et/LC_MESSAGES/net-tools.mo","File Changed"
true,"2024-10-08 22:15:00",/usr/share/man/man5,"File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man5/ethers.5.gz","File Changed"
true,"2024-10-08 22:15:00",/usr/share/man/de/man5,"File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/de/man5/ethers.5.gz","File Changed"
true,"2024-10-08 22:15:00",/usr/share/man/de/man8,"File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/de/man8/arp.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/de/man8/ifconfig.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/de/man8/netstat.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/de/man8/plipconfig.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/de/man8/rarp.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/de/man8/route.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/de/man8/slattach.8.gz","File Changed"
true,"2024-10-08 22:15:00",/usr/share/man/fr/man5,"File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/fr/man5/ethers.5.gz","File Changed"
true,"2024-10-08 22:15:00",/usr/share/man/fr/man8,"File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/fr/man8/arp.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/fr/man8/ifconfig.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/fr/man8/netstat.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/fr/man8/plipconfig.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/fr/man8/rarp.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/fr/man8/route.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/fr/man8/slattach.8.gz","File Changed"
true,"2024-10-08 22:15:00",/usr/share/man/man8,"File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man8/nameif.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man8/slattach.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man8/arp.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man8/iptunnel.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man8/rarp.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man8/netstat.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man8/ifconfig.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man8/mii-tool.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man8/plipconfig.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/man8/route.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/pt_BR/man8","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/pt_BR/man8/ifconfig.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/pt_BR/man8/netstat.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/pt_BR/man8/rarp.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/pt_BR/man8/route.8.gz","File Changed"
true,"2024-10-08 22:15:00","/usr/share/man/pt_BR/man8/arp.8.gz","File Changed"
true,"2024-10-08 22:15:00",/usr/bin,"File Changed"
true,"2024-10-08 22:15:00",/usr/bin/netstat,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin/mii-tool,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin/plipconfig,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin/rarp,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin/route,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin/slattach,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin/arp,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin/ipmaddr,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin/iptunnel,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin/nameif,"File Changed"
true,"2024-10-08 22:15:00",/usr/sbin/ifconfig,"File Changed"
true,"2024-10-08 22:15:01",/var/lib/dpkg,"File Changed"
true,"2024-10-08 22:15:01",/var/lib/dpkg/updates,"File Changed"
true,"2024-10-08 22:15:01",/var/lib/dpkg/status,"File Changed"
true,"2024-10-08 22:15:01",/var/lib/dpkg/status-old,"File Changed"
true,"2024-10-08 22:15:01",/var/cache/apt,"File Changed"
true,"2024-10-08 22:15:01",/var/cache/apt/archives,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/apt/pkgcache.bin","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/fr,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/fr/index.db","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/uk,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/uk/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/cs,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/cs/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/es,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/es/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/ro,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/ro/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/ja,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/ja/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/pt_BR,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/pt_BR/index.db","File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/pt_BR/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/pl,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/pl/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/ru,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/ru/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/sv,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/sv/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/ko,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/ko/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/pt,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/pt/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/tr,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/tr/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/nl,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/nl/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/fr.ISO8859-1","File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/fr.ISO8859-1/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/hu,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/hu/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/fi,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/fi/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/hr,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/hr/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/zh_TW,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/zh_TW/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/fr.UTF-8,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/fr.UTF-8/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/cache/man/de,"File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/de/index.db","File Changed"
true,"2024-10-08 22:15:01","/var/cache/man/de/CACHEDIR.TAG","File Changed"
true,"2024-10-08 22:15:01",/var/log/apt/term.log,"File Changed"
true,"2024-10-08 22:15:01",/var/log/apt/history.log,"File Changed"
true,"2024-10-08 22:15:01",/var/log/dpkg.log,"File Changed"
true,"2024-10-08 22:15:20","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/B5BFCD26722AFE1D634550A6CC3D6C126609128B","File Changed"
true,"2024-10-08 22:15:23","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/E6FE1FAC6B86A9F11D3AE85469BEF495BC0DCF82","File Changed"
true,"2024-10-08 22:15:51","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/2CFF3F4199B46BAE8A4B67C0A88E997EE25F3734","File Changed"
true,"2024-10-08 22:15:52","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/index","File Changed"
true,"2024-10-08 22:15:56","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/86BA352D9EEA354A4A35064A193E44BD72DC909E","File Changed"
true,"2024-10-08 22:16:20","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/235126041C592292AAC99044849288B889A12E6D","File Changed"
true,"2024-10-08 22:16:25","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/1859F9BB6FE473A0F50C748F0002408052CCE4DB","File Changed"
true,"2024-10-08 22:16:51","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/DFD46FFDF06693570787A0E2E2546EFB4BFCAB3E","File Changed"
true,"2024-10-08 22:16:57","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/F9E3016827DE72C4B13386E65791BE49E0FAD21D","File Changed"
true,"2024-10-08 22:17:20","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/FCC3EFA409A60F08A72B60F74C72FB10ADA9D9EB","File Changed"
true,"2024-10-08 22:17:25","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/EF139055A79BCFD4968D2C60D8F7E0F1BA03E4D8","File Changed"
true,"2024-10-08 22:17:25","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/6E8F168E0CAA4277A26AAFDA4722F3D17CDE1155","File Changed"
true,"2024-10-08 22:17:51","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/FEDEC72DFF931CCCBC6E28203C5A255087DFC91A","File Changed"
true,"2024-10-08 22:17:59","/home/debian/.cache/mozilla/firefox/4xxmsohp.default-esr/cache2/entries/3997C765004AA4EF305FF5C050B5D17D2F05E7E5","File Changed"
true,"2024-10-08 22:17:59",/var/www/html/xmlrpc.php,"File Changed"
true,"2024-10-08 22:17:59","/var/www/html/license.txt","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-wp-comment-query.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/theme.json","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-wp-simplepie-file.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/script-loader.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-pop3.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-avif-info.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/nav-menu.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-wp-http-response.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-wp-http-ixr-client.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-requests.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-wp-roles.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-wp-site-query.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-wp-block-parser.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-wp-date-query.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-walker-category-dropdown.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class.wp-styles.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/sitemaps","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/sitemaps/class-wp-sitemaps-renderer.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/sitemaps/class-wp-sitemaps-provider.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/sitemaps/class-wp-sitemaps-stylesheet.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/sitemaps/providers","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/sitemaps/class-wp-sitemaps.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-wp-rewrite.php","File Changed"
true,"2024-10-08 22:17:59","/var/www/html/wp-includes/class-wp-customize-setting.php","File Changed"
true,"2024-10-08 22:18:00",/var/www/html/index.html,"File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-blog-header.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/readme.html","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-signup.php","File Changed"
true,"2024-10-08 22:18:00",/var/www/html/index.php,"File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-cron.php","File Changed"
true,"2024-10-08 22:18:00",/var/www/html/.htaccess,"File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-login.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-settings.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/theme.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/parts","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/parts/footer.html","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/parts/comments.html","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/parts/header.html","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/parts/post-meta.html","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/patterns","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/patterns/hidden-404.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/patterns/post-meta.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/patterns/hidden-no-results.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/patterns/call-to-action.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/patterns/footer-default.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/patterns/hidden-comments.php","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles/sherbet.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles/grapes.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles/canary.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles/electric.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles/pitch.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles/block-out.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles/whisper.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles/marigold.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles/aubergine.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/styles/pilgrimage.json","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/source-serif-pro","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/source-serif-pro/SourceSerif4Variable-Roman.ttf.woff2","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/source-serif-pro/SourceSerif4Variable-Italic.otf.woff2","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/source-serif-pro/SourceSerif4Variable-Italic.ttf.woff2","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/source-serif-pro/SourceSerif4Variable-Roman.otf.woff2","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/source-serif-pro/LICENSE.md","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/ibm-plex-mono","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/ibm-plex-mono/IBMPlexMono-Italic.woff2","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/ibm-plex-mono/IBMPlexMono-Regular.woff2","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/ibm-plex-mono/OFL.txt","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/ibm-plex-mono/IBMPlexMono-Light.woff2","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/ibm-plex-mono/IBMPlexMono-Bold.woff2","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/inter","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/inter/LICENSE.txt","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/inter/Inter-VariableFont_slnt,wght.ttf","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/dm-sans","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/dm-sans/DMSans-Regular-Italic.woff2","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/dm-sans/DMSans-Bold.woff2","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/dm-sans/LICENSE.txt","File Changed"
true,"2024-10-08 22:18:00","/var/www/html/wp-content/themes/twentytwentythree/assets/fonts/dm-sans/DMSans-Bold-Italic.woff2","File Changed"
